Main_FPI,Related_FPI,Score,Direction,Necessity,Context_Usage,Extracted_Context_From_Related_FPI,Why_It_Is_Needed_For_Testcase_Generation,Confidence,Evidence,Feature_Path
DMS-7_DRIVER_GAZE_ESTIMATION,ENG-1_Logic_of_access,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,ENG-1_Logic_of_access testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/ENG-1_Logic_of_access/
DMS-7_DRIVER_GAZE_ESTIMATION,ENG-3_Download_log,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,ENG-3_Download_log testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/ENG-3_Download_log/
DMS-7_DRIVER_GAZE_ESTIMATION,ExternalLightSensorLevel_-_HMI_settings,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/ExternalLightSensorLevel_-_HMI_settings/
DMS-7_DRIVER_GAZE_ESTIMATION,Keyboard,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/Keyboard/
DMS-7_DRIVER_GAZE_ESTIMATION,Keyboards,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/Keyboards/
DMS-7_DRIVER_GAZE_ESTIMATION,Performance,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,Performance testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/Performance/
DMS-7_DRIVER_GAZE_ESTIMATION,PFL-2_Profile-Key_Pairing,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/PFL-2_Profile-Key_Pairing/
DMS-7_DRIVER_GAZE_ESTIMATION,PFL-8_Profile_Disconnection_from_key,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/PFL-8_Profile_Disconnection_from_key/
DMS-7_DRIVER_GAZE_ESTIMATION,Power_Management,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for DMS-7_DRIVER_GAZE_ESTIMATION testcase setup,SRS Export/SRS Export/SRS_HMI Software/Power_Management/
DMS-7_DRIVER_GAZE_ESTIMATION,PRK-0_Surround_View_Management_EOL_Configuration_Parameters,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0_Surround_View_Management_EOL_Configuration_Parameters/
DMS-7_DRIVER_GAZE_ESTIMATION,PRK-0__Surround_View_Management_EOL_Configuration_Parameters,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0__Surround_View_Management_EOL_Configuration_Parameters/
DMS-7_DRIVER_GAZE_ESTIMATION,PRK-17_EOL_CALIBRATION_MANAGEMENT,-2,Upstream,High,"Setup, Activation",Calibration parameters and tolerances,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-17_EOL_CALIBRATION_MANAGEMENT/
DMS-7_DRIVER_GAZE_ESTIMATION,PRK-18_ONLINE_CALIBRATION,-2,Upstream,High,"Setup, Activation",Calibration parameters and tolerances,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-18_ONLINE_CALIBRATION/
DMS-7_DRIVER_GAZE_ESTIMATION,PRK-4_Camera_View_Warning_calibration_(only_for_Surround_View),-2,Upstream,High,"Setup, Activation",Camera system configuration and status; Calibration parameters and tolerances,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-4_Camera_View_Warning_calibration_(only_for_Surround_View)/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-30_Cabin_Ambient_Light,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-30_Cabin_Ambient_Light/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-31_Interior_button_lights,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-31_Interior_button_lights/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-32_Cabin_Footwell_Lights,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-32_Cabin_Footwell_Lights/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-33_Attenuation_Light,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-33_Attenuation_Light/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-34_Rear_dome_light,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-34_Rear_dome_light/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-35_Courtesy_Light_at_door_opening,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-35_Courtesy_Light_at_door_opening/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-4_Light_(dusk)_sensor_sensibility,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-4_Light_(dusk)_sensor_sensibility/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-67-Long_Parking_- SOMEIP_Service_Logic,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,SET-67-Long_Parking_- SOMEIP_Service_Logic testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/SET-67-Long_Parking_- SOMEIP_Service_Logic/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-67-L_ong_Parking_- SOMEIP_Service_Logic,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,SET-67-L_ong_Parking_- SOMEIP_Service_Logic testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/SET-67-L_ong_Parking_- SOMEIP_Service_Logic/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-7_Keyboard_Layout,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/SET-7_Keyboard_Layout/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-8_Chill_Mode_Or_All_Ambient_Light,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-8_Chill_Mode_Or_All_Ambient_Light/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-F135_TPMS_Calibration,-2,Upstream,High,"Setup, Activation",Calibration parameters and tolerances,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/SET-F135_TPMS_Calibration/
DMS-7_DRIVER_GAZE_ESTIMATION,SET-F247_Parking_Lights,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_HMI Software/SET-F247_Parking_Lights/
DMS-7_DRIVER_GAZE_ESTIMATION,Settings_Logic,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,Settings_Logic testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/Settings_Logic/
DMS-7_DRIVER_GAZE_ESTIMATION,VFI-f067-Driver_Seat_&_Steering_wheel_position_-_Sound_logic,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,VFI-f067-Driver_Seat_&_Steering_wheel_position_-_Sound_logic testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/VFI-f067-Driver_Seat_&_Steering_wheel_position_-_Sound_logic/
DMS-7_DRIVER_GAZE_ESTIMATION,VFI-F200_Dependence_on_vehicle_state_conditions,-2,Upstream,High,"Setup, Activation",Vehicle state and operational mode,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_HMI Software/VFI-F200_Dependence_on_vehicle_state_conditions/
DMS-7_DRIVER_GAZE_ESTIMATION,VFI-F601_Logistic_Mode,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,VFI-F601_Logistic_Mode testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_HMI Software/VFI-F601_Logistic_Mode/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F027_Position_Lights_DRL_and_Parking_Lights_Management,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F027_Position_Lights_DRL_and_Parking_Lights_Management/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F030_Plate_Light,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F030_Plate_Light/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F033_Rear_Fog_Light,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F033_Rear_Fog_Light/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F040_Key_Status,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F040_Key_Status/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F042_Low_Beam_Lights,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F042_Low_Beam_Lights/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F047_High_Beam_Lights,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F047_High_Beam_Lights/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F051_Turn_Indicators_and_Hazard_Lights,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F051_Turn_Indicators_and_Hazard_Lights/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F057_Rear_LR_Stop_Lights_and_Third_Stop_Management,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F057_Rear_LR_Stop_Lights_and_Third_Stop_Management/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F175_Visualization_of_Vehicle_Performance,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,VEH-F175_Visualization_of_Vehicle_Performance testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F175_Visualization_of_Vehicle_Performance/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F231_Key_Indentification_Managment,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F231_Key_Indentification_Managment/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F247_External_Lights_Management,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F247_External_Lights_Management/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F516_Keyless_Ignition_Management,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F516_Keyless_Ignition_Management/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F532_Driver_Drowsiness_and_Attention_Monitoring,2,Downstream,High,Verification,Gaze direction and cabin division data; Eye gaze quality and direction accuracy,High priority downstream dependency,Confirmed,VEH-F532_Driver_Drowsiness_and_Attention_Monitoring testcase enhanced by DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F532_Driver_Drowsiness_and_Attention_Monitoring/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F601_Logistic_Mode_Power_Supply,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,VEH-F601_Logistic_Mode_Power_Supply testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F601_Logistic_Mode_Power_Supply/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-F858_Light_Sensor_Management,-1,Upstream,Low,Constraint,General system context,Optional upstream dependency,Probable,Supporting context for DMS-7_DRIVER_GAZE_ESTIMATION testcase,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F858_Light_Sensor_Management/
DMS-7_DRIVER_GAZE_ESTIMATION,VEH-PN001_Physical_needleAnalog_needle_management_on_Binnacle_(NQS),1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,VEH-PN001_Physical_needleAnalog_needle_management_on_Binnacle_(NQS) testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-PN001_Physical_needleAnalog_needle_management_on_Binnacle_(NQS)/
DMS-7_DRIVER_GAZE_ESTIMATION,MAP-6_Air_Quality_System_(AQS),1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,MAP-6_Air_Quality_System_(AQS) testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_Navigation/MAP-6_Air_Quality_System_(AQS)/
DMS-7_DRIVER_GAZE_ESTIMATION,KEY-1_Keyboard,-2,Upstream,High,"Setup, Activation",Ignition status and key position,High priority upstream dependency,Confirmed,Important for DMS-7_DRIVER_GAZE_ESTIMATION testcase activation,SRS Export/SRS Export/SRS_System Architecture/KEY-1_Keyboard/
DMS-7_DRIVER_GAZE_ESTIMATION,Network_Topology_ _ _ _Network_Topology,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,Network_Topology_ _ _ _Network_Topology testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_System Architecture/Network_Topology_ _ _ _Network_Topology/
DMS-7_DRIVER_GAZE_ESTIMATION,PMN-1_IDC_Power_Management,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for DMS-7_DRIVER_GAZE_ESTIMATION testcase setup,SRS Export/SRS Export/SRS_System Architecture/PMN-1_IDC_Power_Management/
DMS-7_DRIVER_GAZE_ESTIMATION,Power_Management_-_Power_State_IDC_OFF,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for DMS-7_DRIVER_GAZE_ESTIMATION testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_OFF/
DMS-7_DRIVER_GAZE_ESTIMATION,Power_Management_-_Power_State_IDC_Off_-_Full_Sleep,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for DMS-7_DRIVER_GAZE_ESTIMATION testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_Off_-_Full_Sleep/
DMS-7_DRIVER_GAZE_ESTIMATION,Power_Management_-_Power_State_IDC_OFF_-_Suspend_to_RAM,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for DMS-7_DRIVER_GAZE_ESTIMATION testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_OFF_-_Suspend_to_RAM/
DMS-7_DRIVER_GAZE_ESTIMATION,Power_Management_-_Power_State_IDC_ON,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for DMS-7_DRIVER_GAZE_ESTIMATION testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_ON/
DMS-7_DRIVER_GAZE_ESTIMATION,RAD-21_Station_LogoAlbum_Cover_Art,1,Downstream,Low,FailureCheck,General gaze estimation context,Optional downstream dependency,Probable,RAD-21_Station_LogoAlbum_Cover_Art testcase optionally uses DMS-7_DRIVER_GAZE_ESTIMATION context,SRS Export/SRS Export/SRS_Tuner/RAD-21_Station_LogoAlbum_Cover_Art/
